CampoB,CampoE,DensityPolarX,DensityPolarY,DensityPolarZ,DensityMagnet,DensityabsMagnet,DensityChiral
0.7,1.2,0.09961482,0.09960592,0.0112735,0.5207688599999999,0.7185247,-23.790227620408775
0.8,1.2,0.11583565999999998,0.1158442,0.01482342,0.58796848,0.7482044400000001,-21.728452541547433
0.9,1.2,0.15388604,0.15381376,0.02412676,0.69359412,0.80270322,-16.63516914524174
1.0,1.2,0.20541072000000002,0.20540282000000004,0.03681282,0.81835132,0.8743857399999999,-10.135226827816489
1.1,1.2,0.26880961999999997,0.26880746,0.05209762,0.9602783200000001,0.9617122,-0.31364629773458663
1.2,1.2,0.25469489999999995,0.25470286,0.046099560000000005,0.9686029999999999,0.9686029999999999,0.0
1.3,1.2,0.23997162,0.23996855999999997,0.04060434,0.97238264,0.97238264,0.0
0.0,1.6,0.1069399,0.09686565999999999,-0.33997426000000003,1.52e-06,0.63283566,-1.6631705601303804e-07
0.1,1.6,0.10210366,0.09920372,-0.32365456,0.04437694,0.63423504,-0.3388329564010581
0.2,1.6,0.11037933999999998,0.09444814,-0.31135349999999995,0.09095064,0.63773172,-0.6864811663839012
0.3,1.6,0.09880196,0.09813022,-0.018916640000000002,0.2928131,0.6539983,-21.172696430788232
0.4,1.6,0.10261592,0.10260802,0.00984854,0.3621834,0.6659980400000001,-23.867062313987507
0.5,1.6,0.11102375999999999,0.11101356,0.01317102,0.41809048000000004,0.68134428,-23.94044901069204
0.6,1.6,0.12146894000000001,0.12145354,0.01672824,0.47513272000000006,0.6999730599999999,-23.75610416938557
0.7,1.6,0.1373925,0.13739124,0.02162808,0.53795946,0.72403156,-22.676256657456896
0.8,1.6,0.17041287999999996,0.17040286,0.03213534,0.6245262800000001,0.7639033399999999,-19.250028254005137
0.9,1.6,0.2189261,0.2188834,0.047260840000000005,0.7307832000000001,0.8185239799999999,-14.24300550039948
1.0,1.6,0.32913581999999997,0.32913114,0.08410948,0.9189118199999999,0.9271577000000001,-1.5995998093322172
1.1,1.6,0.32551084,0.32551704,0.07899094,0.9456884200000001,0.9456884200000001,0.0
1.2,1.6,0.30911278000000003,0.309112,0.07032131999999999,0.95178578,0.95178578,0.0
1.3,1.6,0.29390336,0.29389828,0.06288108,0.95698788,0.95698788,0.0
0.0,2.0,0.13353109999999999,0.11352937999999999,-0.31335330000000006,-2.72e-06,0.63190578,4.7587368179807047e-07
0.1,2.0,0.12712226,0.12225055999999998,-0.31928839999999997,0.0440606,0.6325407399999999,-0.0002953257745281848
0.2,2.0,0.12989426,0.12011498000000001,-0.28724638,0.09336676000000001,0.6362181600000001,-0.5133329579926088
0.3,2.0,0.12069798000000001,0.12163927999999999,-0.017530720000000003,0.29242698,0.6539124199999999,-20.153389026734875
0.4,2.0,0.12776579999999998,0.12772288,0.01600142,0.3718300600000001,0.6671455999999999,-23.73476335072368
0.5,2.0,0.13919454,0.13916822,0.02126864,0.4300667799999999,0.6833654,-23.622929491913332
0.6,2.0,0.15337150000000002,0.1533531,0.027063119999999996,0.48994866000000004,0.7032246,-23.242338374835676
0.7,2.0,0.18252214,0.18255896,0.03845964,0.5667734799999999,0.7341578999999999,-20.98522675380938
0.8,2.0,0.22802083999999997,0.22801498000000003,0.0554237,0.6628697000000001,0.77876732,-16.710319648649254
0.9,2.0,0.32155291999999996,0.32156458,0.09386780000000002,0.81383574,0.8579213400000001,-7.78169659312641
1.0,2.0,0.3822145,0.38221092,0.11510326,0.9198737600000001,0.9198737600000001,0.0
1.1,2.0,0.36600535999999995,0.36600632,0.10368105999999999,0.92812076,0.92812076,0.0
1.2,2.0,0.35057892,0.35057703999999995,0.09367196,0.9352878800000001,0.9352878800000001,0.0
1.3,2.0,0.3359575,0.33595586,0.08488325999999999,0.94153638,0.94153638,0.0
0.0,2.4000001,0.14761692,0.14215772,-0.30981948,4.76e-06,0.6283327599999999,4.98951168039114e-07
0.1,2.4000001,0.15141981999999998,0.1378879,-0.31745702,0.0437965,0.6308648,-0.00015563775031114815
0.2,2.4000001,0.1486555,0.14283426000000002,-0.28412242,0.10114125999999998,0.6353848799999999,-1.525564254087898
0.3,2.4000001,0.14577546,0.146526,-0.0031787200000000003,0.31132036,0.65519238,-20.81052550539695
0.4,2.4000001,0.15530632,0.15504864000000002,0.02221922,0.38334406,0.6695072,-22.780272794190203
0.5,2.4000001,0.17407338,0.17380410000000002,0.033412519999999994,0.4513309,0.6887261600000001,-22.300164637969942
0.6,2.4000001,0.19267228,0.19267948,0.04332718,0.51610698,0.7106780199999999,-21.726167484458507
0.7,2.4000001,0.23139579999999998,0.231389,0.06147578,0.6010884000000001,0.7456335000000001,-19.05873061491156
0.8,2.4000001,0.32102532,0.32107473999999997,0.1039231,0.74197384,0.8111406599999998,-11.119470261873763
0.9,2.4000001,0.42268268,0.42267856000000004,0.14993002,0.88974352,0.8913910999999999,-0.3149312776333003
1.0,2.4000001,0.41078972,0.41078834000000003,0.13791414,0.9031926599999999,0.9031926599999999,0.0
1.1,2.4000001,0.39628852000000003,0.39628444000000007,0.125868,0.9120464399999999,0.9120464399999999,0.0
1.2,2.4000001,0.38222352000000004,0.38222888,0.11510785999999999,0.91988302,0.91988302,0.0
1.3,2.4000001,0.3686673,0.36866279999999996,0.10548388,0.92683622,0.92683622,0.0
0.0,2.8,0.16448724,0.16120754,-0.30363056000000005,-2.848e-05,0.6281384,0.005282996826447754
0.1,2.8,0.16420012,0.16355636,-0.28714723999999997,0.04778286,0.6300149399999999,-0.16711159794880937
0.2,2.8,0.16285926,0.17014568000000002,-0.26029964,0.10621770000000001,0.63435474,-1.3538210356857516
0.3,2.8,0.17133006,0.17242326000000002,-0.031081079999999994,0.30583238,0.6544798000000001,-18.24531234263542
0.4,2.8,0.18411152,0.18413649999999998,0.031801380000000004,0.40004235999999993,0.67226198,-21.7866847114041
0.5,2.8,0.20832243999999997,0.20835012000000003,0.05078294,0.47610794,0.6944942199999999,-21.26991946832655
0.6,2.8,0.24458014,0.24434844,0.07078599999999999,0.5590254,0.72355726,-19.301015186577498
0.7,2.8,0.32047926000000004,0.32056611999999995,0.11207989999999998,0.6830106199999999,0.7761027800000001,-13.317675735057728
0.8,2.8,0.44070538,0.44070511999999995,0.17613682000000003,0.84760028,0.8574787199999999,-1.747410386142049
0.9,2.8,0.44506176000000003,0.44505901999999997,0.17120145999999997,0.8782756599999999,0.8782756599999999,0.0
1.0,2.8,0.43209860000000005,0.43210286,0.1576911,0.88847758,0.88847758,0.0
1.1,2.8,0.41925518000000006,0.41925409999999996,0.1454434,0.89762582,0.89762582,0.0
1.2,2.8,0.40661848,0.40661574,0.13433652000000001,0.9058422199999999,0.9058422199999999,0.0
1.3,2.8,0.39426208,0.39425574,0.12425850000000001,0.91323364,0.91323364,0.0
0.0,3.2,0.17721692,0.18561657999999998,-0.28349443999999996,-6.399999999999999e-07,0.6268047,5.172540019544243e-08
0.1,3.2,0.18809289999999998,0.17224850000000003,-0.29153476,0.045581159999999996,0.62780174,-0.00013872434022262612
0.2,3.2,0.18512472000000002,0.18136644000000002,-0.26750008,0.10626916,0.6321502399999999,-1.5047210051279767
0.3,3.2,0.19835103999999998,0.19776884,0.0018833599999999995,0.33658938,0.65773208,-19.141006991682556
0.4,3.2,0.21870124,0.21880228000000002,0.053431019999999996,0.43116664,0.6783551400000001,-20.899174426007214
0.5,3.2,0.25470766,0.25453166,0.07778216,0.51720328,0.7046148000000001,-19.175886761958118
0.6,3.2,0.31514446,0.31503516,0.11538311999999999,0.62558694,0.74677956,-15.180577944607666
0.7,3.2,0.41967816,0.41963663999999995,0.17809994,0.7732207600000001,0.8105537000000002,-6.067707102931955
0.8,3.2,0.47080326,0.4708024,0.20255890000000001,0.8541393399999999,0.8541393399999999,0.0
0.9,3.2,0.45963504000000005,0.45963096000000003,0.18808206000000002,0.8653709199999999,0.8653709199999999,0.0
1.0,3.2,0.44831988,0.4483104,0.17479596,0.87555194,0.87555194,0.0
1.1,3.2,0.43696466,0.43696542000000005,0.162608,0.8847884799999999,0.8847884799999999,0.0
1.2,3.2,0.42566664000000004,0.42566765999999995,0.15142108,0.8931824,0.8931824,0.0
1.3,3.2,0.41449600000000003,0.41449606,0.14115378,0.90081752,0.90081752,0.0
0.0,3.5999999,0.19249008,0.20128168,-0.26998259999999996,9.400000000000001e-07,0.62506806,3.8276796144627407e-07
0.1,3.5999999,0.20597388,0.19355922000000003,-0.27295598,0.050872860000000006,0.6266798,-0.00015020101286291338
0.2,3.5999999,0.20693786000000003,0.21047639999999998,-0.23366815999999999,0.13099678,0.63383102,-2.169139039467276
0.3,3.5999999,0.23468596000000003,0.23405462,0.03452228,0.37104576,0.66407642,-17.566954538147883
0.4,3.5999999,0.26364696000000004,0.26348523999999995,0.0818188,0.47380423999999993,0.6885858199999999,-18.530104301484283
0.5,3.5999999,0.29841454,0.29798298,0.10752896,0.5578782400000001,0.714352,-17.500255560082632
0.6,3.5999999,0.40480333999999996,0.4048777,0.18029776000000003,0.7131973799999999,0.77472768,-8.968599553092542
0.7,3.5999999,0.4898581999999999,0.48986376,0.23156732,0.83118786,0.83118786,0.0
0.8,3.5999999,0.480504,0.48050948,0.21651404000000002,0.84318118,0.84318118,0.0
0.9,3.5999999,0.47081064,0.47081470000000003,0.20256287999999997,0.85414606,0.85414606,0.0
1.0,3.5999999,0.4608905,0.46089371999999995,0.18963234,0.86418466,0.86418466,0.0
1.1,3.5999999,0.45084760000000007,0.4508483,0.17765614,0.87337934,0.87337934,0.0
1.2,3.5999999,0.4407524400000001,0.44075598000000005,0.16655692,0.8818152400000001,0.8818152400000001,0.0
1.3,3.5999999,0.43068548,0.43068348,0.15627686000000002,0.88955728,0.88955728,0.0
0.0,4.0,0.21035266,0.22819772,-0.24592306000000003,-2.8399999999999995e-06,0.62545044,5.570427713355349e-09
0.1,4.0,0.21372255999999998,0.23574118,-0.23793828,0.06417801999999999,0.6278981,-0.00019087945912738455
0.2,4.0,0.2318028,0.24036755999999998,-0.21598328000000003,0.14839796,0.6364855199999999,-1.333119119617773
0.3,4.0,0.26812504,0.2679706,0.06652748,0.41190176,0.6713224799999999,-16.844494992185485
0.4,4.0,0.30732686,0.30712642,0.11564046000000001,0.5215642,0.6988696799999999,-16.86105547748115
0.5,4.0,0.38161194000000004,0.38168182,0.17274124,0.6473908399999999,0.7426260200000001,-12.040574945330231
0.6,4.0,0.49794194,0.49793294,0.25370504,0.8031791,0.8069987,-0.6196162802911902
0.7,4.0,0.49614098,0.49614203999999995,0.24280575999999998,0.8221294400000001,0.8221294400000001,0.0
0.8,4.0,0.4880313,0.48803739999999995,0.22847111999999997,0.8336779599999999,0.8336779599999999,0.0
0.9,4.0,0.47955610000000004,0.47956344,0.21507489999999999,0.8443277199999999,0.8443277199999999,0.0
1.0,4.0,0.47082256000000006,0.47082014,0.20256648,0.8541518,0.8541518,0.0
1.1,4.0,0.46190097999999996,0.46189934,0.19088534000000001,0.8632252599999999,0.8632252599999999,0.0
1.2,4.0,0.45286878,0.45287256,0.17998153999999997,0.87160968,0.87160968,0.0
1.3,4.0,0.44379208000000003,0.44379134000000003,0.169802,0.8793650599999999,0.8793650599999999,0.0
0.0,4.4000001,0.23588944,0.24197422,-0.23573265999999998,-1.6200000000000002e-06,0.62531918,1.925776438045703e-07
0.1,4.4000001,0.2397471,0.25015668,-0.22623838,0.07367574,0.62845838,-0.0002101348361816787
0.2,4.4000001,0.2461961,0.25522856000000005,-0.19767578000000002,0.15551568000000002,0.6363608,-1.3153968834252718
0.3,4.4000001,0.31794935999999996,0.31758108,0.12038659999999998,0.4818941199999999,0.6846079399999999,-15.392025038276795
0.4,4.4000001,0.36878186,0.36869286,0.16784026000000002,0.59165596,0.7168594599999999,-13.387898085046107
0.5,4.4000001,0.4988868,0.49889342000000003,0.27010428000000003,0.7725242,0.78308236,-1.5508445651724125
0.6,4.4000001,0.50768306,0.5076924399999999,0.26695734,0.8023050399999999,0.8023050399999999,0.0
0.7,4.4000001,0.50107006,0.5010647,0.25245006,0.8142761399999999,0.8142761399999999,0.0
0.8,4.4000001,0.49398108,0.49398014,0.23880205999999998,0.82537962,0.82537962,0.0
0.9,4.4000001,0.4865241,0.48652522,0.22596897999999999,0.8356855800000001,0.8356855800000001,0.0
1.0,4.4000001,0.47878362,0.47878272,0.21390579999999998,0.8452585599999999,0.8452585599999999,0.0
1.1,4.4000001,0.47083212,0.47082704,0.20257037999999997,0.8541563400000001,0.8541563400000001,0.0
1.2,4.4000001,0.46272678,0.46272196,0.19191757999999998,0.86243468,0.86243468,0.0
1.3,4.4000001,0.45452338000000003,0.4545242,0.18191012,0.8701397999999999,0.8701397999999999,0.0
0.0,4.8000002,0.24994853999999997,0.26059332,-0.21375692000000002,8.32e-06,0.62552862,-5.793244821889552e-07
0.1,4.8000002,0.25194927999999994,0.26243856,-0.20963903999999997,0.07736602,0.6281244800000001,-0.00020877565181962
0.2,4.8000002,0.26492322,0.27227638,-0.14997138000000002,0.18942803999999996,0.63959732,-2.929114701472821
0.3,4.8000002,0.36472516,0.36463798000000003,0.16868436,0.5471649600000001,0.69871582,-13.681012655215989
0.4,4.8000002,0.44646766000000004,0.44653836,0.23846884,0.68258978,0.74123556,-7.598313569721066
0.5,4.8000002,0.5160597,0.5160601,0.28908353999999997,0.7837036399999999,0.7837036399999999,0.0
0.6,4.8000002,0.5107991199999999,0.51079688,0.27455398,0.7959729600000001,0.7959729600000001,0.0
0.7,4.8000002,0.5050042,0.5049971799999999,0.26080924,0.807408,0.807408,0.0
0.8,4.8000002,0.49876002,0.49876051999999993,0.24781246,0.8180737,0.8180737,0.0
0.9,4.8000002,0.49215742,0.49215468000000007,0.23552398000000002,0.8280318000000001,0.8280318000000001,0.0
1.0,4.8000002,0.48525802,0.48525912,0.22390801999999996,0.8373360200000001,0.8373360200000001,0.0
1.1,4.8000002,0.4781366,0.47813656,0.21293988000000003,0.84602746,0.84602746,0.0
1.2,4.8000002,0.4708382400000001,0.47083376,0.20257261999999998,0.8541614799999999,0.8541614799999999,0.0
1.3,4.8000002,0.46341143999999995,0.46341121999999996,0.19278338,0.86177154,0.86177154,0.0
0.0,5.1999998,0.26094530000000005,0.27161240000000003,-0.19797022,-2.2799999999999998e-06,0.6251888,-3.517327213290086e-07
0.1,5.1999998,0.26312072,0.27362808000000005,-0.19346694,0.08133362000000001,0.6279796400000001,-0.0002076886226401281
0.2,5.1999998,0.45458178,0.45453577999999994,0.26121336,0.6298796399999999,0.71362138,-5.643662218812766
0.3,5.1999998,0.41854070000000004,0.41842622,0.22054253999999998,0.6144846399999999,0.71400842,-10.178403698445692
0.4,5.1999998,0.52196198,0.5219630999999999,0.30932919999999997,0.76628798,0.76628798,0.0
0.5,5.1999998,0.51792902,0.51792384,0.29489124,0.77875318,0.77875318,0.0
0.6,5.1999998,0.5133037400000001,0.51330984,0.28116449999999993,0.7904220000000001,0.7904220000000001,0.0
0.7,5.1999998,0.50818788,0.5081935200000001,0.26811974000000005,0.8013536200000001,0.8013536200000001,0.0
0.8,5.1999998,0.5026554799999999,0.50265432,0.25572638000000003,0.81160298,0.81160298,0.0
0.9,5.1999998,0.49676931999999996,0.49676767999999993,0.24395732000000003,0.8212176400000001,0.8212176400000001,0.0
1.0,5.1999998,0.49059179999999997,0.49059814,0.23278854,0.83023892,0.83023892,0.0
1.1,5.1999998,0.48418438,0.48418362000000004,0.22218448,0.83871432,0.83871432,0.0
1.2,5.1999998,0.47758606,0.47758414,0.21212134,0.84667888,0.84667888,0.0
1.3,5.1999998,0.47084126,0.47084386,0.2025756,0.8541653800000001,0.8541653800000001,0.0
0.0,5.5999999,0.27582966,0.2802046,-0.17840742,-1.908e-05,0.6256312800000001,3.580989244299856e-08
0.1,5.5999999,0.27831459999999997,0.2826417,-0.17307338,0.08923358,0.62877074,-0.00019298348925225764
0.2,5.5999999,0.44604966,0.44600554,0.25644880000000003,0.62125776,0.7087201999999999,-7.480264778344724
0.3,5.5999999,0.4924678,0.49252,0.29493556000000004,0.7083456,0.73705246,-3.7264970986029367
0.4,5.5999999,0.52300264,0.5230017200000001,0.31359284,0.76257544,0.76257544,0.0
0.5,5.5999999,0.51944864,0.5194445,0.29996775999999997,0.7744004800000001,0.7744004800000001,0.0
0.6,5.5999999,0.5153584,0.51535942,0.28696533999999996,0.78551904,0.78551904,0.0
0.7,5.5999999,0.51081158,0.5108126,0.27456132,0.7959811200000001,0.7959811200000001,0.0
0.8,5.5999999,0.50587038,0.50587412,0.26273416,0.80583016,0.80583016,0.0
0.9,5.5999999,0.5005987199999999,0.5005954399999999,0.25145839999999997,0.8151092,0.8151092,0.0
1.0,5.5999999,0.49503819999999993,0.49503845999999996,0.2407104,0.82385672,0.82385672,0.0
1.1,5.5999999,0.48924918,0.48924183999999993,0.23047234000000003,0.8321036599999999,0.8321036599999999,0.0
1.2,5.5999999,0.48325666,0.4832603000000001,0.22071822000000002,0.8398854,0.8398854,0.0
1.3,5.5999999,0.47711823999999997,0.47711014,0.21142598,0.8472322800000001,0.8472322800000001,0.0
0.0,6.0,0.28034626,0.29091396,-0.16788888000000002,7.960000000000002e-06,0.62518884,1.0822545271661797e-07
0.1,6.0,0.33296576,0.33515002000000005,-0.05860786000000001,0.21304218000000003,0.6462156200000001,-0.3133387583994092
0.2,6.0,0.4569204,0.45679922,0.26804022,0.63423492,0.70949048,-7.127944066539554
0.3,6.0,0.52645798,0.5264583999999999,0.33080634,0.7473759,0.7473759,0.0
0.4,6.0,0.5238552000000001,0.5238596799999999,0.3173407999999999,0.7592973199999999,0.7592973199999999,0.0
0.5,6.0,0.5207042,0.5206985399999999,0.3044433,0.77054296,0.77054296,0.0
0.6,6.0,0.51705872,0.5170591,0.29209534000000004,0.7811577199999999,0.7811577199999999,0.0
0.7,6.0,0.51299182,0.51299506,0.28028144,0.79118002,0.79118002,0.0
0.8,6.0,0.50855732,0.50855876,0.2689746,0.8006546800000001,0.8006546800000001,0.0
0.9,6.0,0.5038041600000001,0.5038061199999999,0.2581616,0.8096118000000001,0.8096118000000001,0.0
1.0,6.0,0.49878239999999996,0.49877706,0.24782236000000002,0.8180847200000001,0.8180847200000001,0.0
1.1,6.0,0.49352204000000005,0.49352154,0.23793658,0.82610486,0.82610486,0.0
1.2,6.0,0.48806602000000004,0.48807016000000003,0.22848622000000002,0.8336995999999999,0.8336995999999999,0.0
1.3,6.0,0.4824529999999999,0.4824526400000001,0.21945514,0.8408932800000001,0.8408932800000001,0.0
0.0,6.4000001,0.29847549999999995,0.29659694000000003,-0.14492282,-3.6200000000000005e-06,0.6265737199999999,6.230921285081758e-07
0.1,6.4000001,0.39294452,0.38090937999999996,0.05949306,0.3436426,0.66474974,-0.7599269008686684
0.2,6.4000001,0.5178825,0.5179229599999999,0.33508126,0.71889392,0.72904814,-1.2824502377776859
0.3,6.4000001,0.526886,0.5268828200000001,0.3334014799999999,0.7450631000000001,0.7450631000000001,0.0
0.4,6.4000001,0.5245684,0.52456858,0.3206561,0.75638618,0.75638618,0.0
0.5,6.4000001,0.52175002,0.52174758,0.30841678000000006,0.7671022999999999,0.7671022999999999,0.0
0.6,6.4000001,0.5184816400000001,0.51848596,0.29666664000000004,0.77725106,0.77725106,0.0
0.7,6.4000001,0.51482788,0.51482484,0.28538932,0.78686834,0.78686834,0.0
0.8,6.4000001,0.51082344,0.51082414,0.27456726,0.79598812,0.79598812,0.0
0.9,6.4000001,0.50651976,0.50652202,0.26418804000000007,0.80463762,0.80463762,0.0
1.0,6.4000001,0.50195504,0.5019562599999999,0.25423248000000004,0.81284756,0.81284756,0.0
1.1,6.4000001,0.49716148000000004,0.4971673,0.24468640000000003,0.8206427599999999,0.8206427599999999,0.0
1.2,6.4000001,0.49218278,0.49217765999999996,0.2355356,0.82804618,0.82804618,0.0
1.3,6.4000001,0.4870340000000001,0.4870312,0.22676529999999998,0.83508026,0.83508026,0.0
0.0,6.8000002,0.31112273999999995,0.303147,-0.12677822,-8.76e-06,0.62754516,-9.469727112704075e-08
0.1,6.8000002,0.44680832,0.4476281999999999,0.18850258,0.50322124,0.6871658399999999,-1.1696348958648328
0.2,6.8000002,0.52880346,0.5288007200000001,0.34826535999999997,0.7316430599999999,0.7316430599999999,0.0
0.3,6.8000002,0.52724436,0.5272389799999999,0.33570735999999995,0.74300234,0.74300234,0.0
0.4,6.8000002,0.52516506,0.52516794,0.32361122,0.753782,0.753782,0.0
0.5,6.8000002,0.5226306599999999,0.5226339600000001,0.31196782,0.7640144999999999,0.7640144999999999,0.0
0.6,6.8000002,0.51968708,0.5196909,0.30076174000000006,0.7737348999999999,0.7737348999999999,0.0
0.7,6.8000002,0.5163800999999999,0.51638388,0.28997935999999996,0.78297376,0.78297376,0.0
0.8,6.8000002,0.51275316,0.51275234,0.27960718,0.7917594400000001,0.7917594400000001,0.0
0.9,6.8000002,0.50883778,0.5088406200000001,0.26963196,0.80011788,0.80011788,0.0
1.0,6.8000002,0.50467516,0.5046754,0.2600397,0.80807392,0.80807392,0.0
1.1,6.8000002,0.50029328,0.50029468,0.25082038,0.81564742,0.81564742,0.0
1.2,6.8000002,0.4957236,0.49572121999999996,0.24195776000000002,0.8228622800000001,0.8228622800000001,0.0
1.3,6.8000002,0.4909876000000001,0.49098761999999996,0.23344084,0.82973656,0.82973656,0.0
0.0,7.1999998,0.3184455,0.31055003999999997,-0.11352616,-1.118e-05,0.62806702,4.894018633876477e-07
0.1,7.1999998,0.5266040000000001,0.5266147999999999,0.35828136,0.71440984,0.71784508,-0.40657201210215205
0.2,7.1999998,0.5289484,0.5289451599999999,0.34969504,0.73034468,0.73034468,0.0
0.3,7.1999998,0.52753984,0.52754904,0.33777125999999996,0.74115328,0.74115328,0.0
0.4,7.1999998,0.5256745,0.52567416,0.32626228,0.75143844,0.75143844,0.0
0.5,7.1999998,0.52338434,0.52338496,0.31516122,0.76122728,0.76122728,0.0
0.6,7.1999998,0.52071862,0.5207168400000001,0.30445212,0.77055268,0.77055268,0.0
0.7,7.1999998,0.51771338,0.5177135,0.29412557999999994,0.77943926,0.77943926,0.0
0.8,7.1999998,0.51440742,0.5144087400000001,0.2841702,0.7879115600000001,0.7879115600000001,0.0
0.9,7.1999998,0.51083446,0.5108346600000001,0.27457442,0.7959924199999999,0.7959924199999999,0.0
