CampoB,CampoE,DensityPolarX,DensityPolarY,DensityPolarZ,DensityMagnet,DensityabsMagnet,DensityChiral
6.5,0.3,0.09647162000000001,0.11282339999999999,0.10687063999999999,0.76971272,0.76971272,-0.0004122570099853896
7.0,0.3,0.06823894000000001,0.08017278000000001,0.09151948,0.81545836,0.81545836,-0.0003664672984062211
7.5,0.3,0.06374576000000001,0.063764,0.17769982,0.8618849000000001,0.8618849000000001,-2.515446000273747e-06
8.0,0.3,0.0369707,0.03696002,0.12548174,0.9073274399999999,0.9073274399999999,-2.6181010252770096e-06
8.5,0.3,0.017268799999999997,0.01727352,0.06610131999999999,0.95302348,0.95302348,-2.088910392508252e-06
9.0,0.3,0.00795306,0.007953940000000001,4.116e-05,0.999055,0.999055,-6.684513256026407e-08
9.5,0.3,0.00755922,0.007559440000000001,4.7340000000000004e-05,0.9995885400000001,0.9995885400000001,-7.161978488599722e-09
0.0,0.4,0.08323728,0.07522120000000002,-0.18968692000000004,0.19999956,0.6995886400000001,-4.321060354788499e-07
0.5,0.4,0.03713746,0.091441,-0.07101968,0.24167072000000003,0.70479406,-0.0006152123606199409
1.0,0.4,0.06291074,0.08638786,-0.12632146,0.28316716,0.7097796200000002,-0.0012099685191256655
1.5,0.4,0.11486539999999998,0.07474433999999999,-0.23060712,0.32432111999999996,0.7168551599999999,-0.0017554789135437788
2.0,0.4,0.12213791999999998,0.08074204,-0.21741958,0.36484402,0.7280348,-0.0023046419169910778
2.5,0.4,0.03371792,0.03371916,0.0015412,0.57543308,0.78824482,-6.69104522868993
3.0,0.4,0.04851254000000001,0.048508800000000005,0.00264178,0.46780392,0.7308679,-9.037337495503868
3.5,0.4,0.051301799999999995,0.05130126,0.0031817,0.49997869999999994,0.73427936,-8.853792926511735
4.0,0.4,0.05308797999999999,0.053087020000000006,0.00363172,0.5331095400000001,0.72933804,-8.401041163073476
4.5,0.4,0.05325782000000001,0.05324724000000001,0.00395342,0.56956584,0.71883118,-7.704615833065422
5.0,0.4,0.0662199,0.06622112,0.00848048,0.6136972399999999,0.70302876,-5.379373152607437
5.5,0.4,0.08330762,0.08269114,0.0296653,0.7523432800000001,0.7634978400000001,-1.0639431466232068
6.0,0.4,0.13715986,0.15438052,0.1354835,0.7220736000000001,0.7220736000000001,-0.0004947200303031267
6.5,0.4,0.1030003,0.11660856,0.12165840000000001,0.76793694,0.76793694,-0.0004450588714631764
7.0,0.4,0.09839877999999999,0.09842428,0.22416823999999996,0.8146615799999999,0.8146615799999999,-1.908269379518015e-06
7.5,0.4,0.0654418,0.06548302,0.17962764,0.86028752,0.86028752,-2.310135950267222e-06
8.0,0.4,0.03872656000000001,0.038772280000000006,0.12718264,0.90608042,0.90608042,-2.3634529012379083e-06
8.5,0.4,0.01934868,0.01935298,0.06732774,0.9522079800000001,0.9522079800000001,-2.115966755687407e-06
9.0,0.4,0.0106032,0.010603600000000001,7.592e-05,0.9990378,0.9990378,-5.888737868404216e-08
9.5,0.4,0.010078440000000001,0.01007746,8.418000000000001e-05,0.99956424,0.99956424,3.183101550488765e-09
0.0,0.5,0.07191487999999999,0.10042767999999999,-0.13130892,0.19999994000000001,0.69729182,1.8310791669186622e-06
0.5,0.5,0.10005170000000001,0.09167242,-0.18592238,0.24177306,0.69777724,-0.0005817149914533724
1.0,0.5,0.10276060000000001,0.0944485,-0.1809412,0.28336967999999996,0.7046079199999999,-0.0011511360489433694
1.5,0.5,0.13496893999999998,0.08900011999999999,-0.22485936,0.32461798,0.71228324,-0.00167491063442397
2.0,0.5,0.14231197999999998,0.0954259,-0.21087775999999997,0.36527640000000006,0.7230154599999999,-0.0021835137621395535
2.5,0.5,0.0418949,0.041892059999999995,0.00238108,0.57560536,0.7887270799999999,-6.663509137093001
3.0,0.5,0.06011052,0.06009988000000001,0.0040603,0.46798990000000007,0.73098016,-9.00103386422162
3.5,0.5,0.06334686,0.06334116,0.00485534,0.5001125999999999,0.7350641,-8.81981895393734
4.0,0.5,0.06527778,0.06527766,0.00551588,0.5331679800000001,0.72993414,-8.37091511861828
4.5,0.5,0.06518942000000001,0.06519749999999999,0.00599564,0.5695099800000001,0.7185588199999999,-7.678915495020038
5.0,0.5,0.08795487999999999,0.08513074000000001,0.014821620000000002,0.61431462,0.7027412399999999,-4.798769954067845
5.5,0.5,0.12427774,0.11382213999999999,0.0711608,0.75358396,0.7587075600000001,-0.4304917175697657
6.0,0.5,0.14396426,0.15878336,0.14986143999999998,0.7200279,0.7200279,-0.0005658981598489936
6.5,0.5,0.1084136,0.12007319999999999,0.13404462,0.76609366,0.76609366,-0.0004827921530180577
7.0,0.5,0.1002162,0.10022524000000002,0.22607629999999998,0.8127458200000002,0.8127458200000002,-1.6910226986971566e-06
7.5,0.5,0.06712248000000001,0.06714287999999999,0.18153183999999997,0.8586880000000001,0.8586880000000001,-2.111987878749296e-06
8.0,0.5,0.0404896,0.04048098,0.12884872,0.9048430999999999,0.9048430999999999,-2.145410445029428e-06
8.5,0.5,0.021386319999999997,0.021390299999999998,0.06851166,0.95141186,0.95141186,-1.9066778287427703e-06
9.0,0.5,0.013254179999999999,0.01325256,0.00012159999999999999,0.9990166,0.9990166,-6.207048023453092e-08
9.5,0.5,0.01259534,0.012595100000000001,0.00013148,0.99953302,0.99953302,-3.183101550488765e-09
0.0,0.6,0.12352694,0.0676013,-0.11717236,0.19999962,0.69396522,1.8931496471531935e-06
0.5,0.6,0.11395093999999999,0.10571321999999998,-0.18363282,0.24187255999999996,0.69334024,-0.0005548376777364328
1.0,0.6,0.08658266,0.12046544000000001,-0.12694977999999998,0.2835639,0.70166506,-0.001125087137404945
1.5,0.6,0.1517468,0.10147560000000003,-0.21885822,0.3249247,0.70746616,-0.00159570153966622
2.0,0.6,0.15882628000000001,0.10807698000000002,-0.20418665999999996,0.3657079,0.7180246,-0.0020683252747812414
2.5,0.6,0.04992162,0.04990572,0.0033721000000000003,0.5758076400000001,0.7893483,-6.630159004675977
3.0,0.6,0.07140484,0.07139976,0.00573894,0.46820354000000003,0.73167536,-8.957209107490156
3.5,0.6,0.07496042,0.07495014,0.006823460000000001,0.50026112,0.7353877799999999,-8.778994969903774
4.0,0.6,0.0769154,0.07691782,0.00769426,0.53322304,0.7306535999999999,-8.334805041396237
4.5,0.6,0.076496,0.0765318,0.00833762,0.56942594,0.720388,-7.648339614653727
5.0,0.6,0.11282108000000002,0.11424902,0.025973200000000002,0.6156832000000001,0.7010467,-3.7939855447400843
5.5,0.6,0.13268734,0.12161006,0.08378852,0.7525181,0.7574618,-0.3505340766936488
6.0,0.6,0.1497544,0.16281538,0.16159678,0.71792608,0.71792608,-0.0006499471605142619
6.5,0.6,0.13404602,0.13667205999999998,0.23347754000000004,0.7646261400000001,0.7646261400000001,-0.00013318017309706234
7.0,0.6,0.10200804000000001,0.10202792000000001,0.22796786,0.8108164999999999,0.8108164999999999,-1.5326633965603404e-06
7.5,0.6,0.0687478,0.06879408000000001,0.183415,0.85708684,0.85708684,-1.9599947797134572e-06
8.0,0.6,0.042172219999999996,0.04218694,0.13049090000000002,0.90361466,0.90361466,-2.0594667031662314e-06
8.5,0.6,0.023387240000000004,0.02338134,0.06964478,0.95064052,0.95064052,-2.0141075060717664e-06
9.0,0.6,0.015900380000000002,0.01590124,0.00017944,0.9989899999999998,0.9989899999999998,-5.650005252117559e-08
9.5,0.6,0.015110460000000001,0.015109260000000003,0.00018926,0.9994949200000001,0.9994949200000001,-4.7746523257331485e-09
0.0,0.7,0.15747304,0.10381546,-0.23349134,0.20000023999999997,0.6856713400000001,1.7666213605212647e-07
0.5,0.7,0.12600097999999998,0.11823320000000001,-0.18129576,0.24197525999999997,0.68918844,-0.0005330366152171353
1.0,0.7,0.16108466000000002,0.10762783999999999,-0.22414862000000002,0.28377818,0.69381082,-0.0010322169665678844
1.5,0.7,0.16569662000000002,0.11238632,-0.21281032,0.3252293,0.7029774,-0.0015153282255163786
2.0,0.7,0.17236992,0.11902737999999999,-0.19754206000000002,0.3661255,0.71416626,-0.001957377474463568
2.5,0.7,0.05779234,0.05777368000000001,0.00452354,0.5760372,0.7897168,-6.590969229753087
3.0,0.7,0.08237526,0.08236108,0.00764636,0.46843781999999995,0.73242266,-8.906159631746982
3.5,0.7,0.0861238,0.08609624,0.00902618,0.50041484,0.7361534,-8.731621530817199
4.0,0.7,0.08799417999999999,0.08800444,0.0101231,0.5332663,0.7314082199999999,-8.292916652873227
4.5,0.7,0.08720424,0.08727108,0.010897400000000002,0.56931096,0.7216085999999999,-7.61276248094118
5.0,0.7,0.13587694,0.15303138,0.042039820000000006,0.61676744,0.7005941,-2.7947383928201965
5.5,0.7,0.14335566,0.14697246000000003,0.12043118,0.7520065600000001,0.7547678,-0.11644050703624598
6.0,0.7,0.15485134,0.16658024,0.17132701999999997,0.7157792,0.7157792,-0.0007510949869333681
6.5,0.7,0.14320606000000002,0.14320006,0.26472096,0.7625373200000001,0.7625373200000001,-9.557262405342518e-07
7.0,0.7,0.10380258,0.10381175999999999,0.22984580000000002,0.80887372,0.80887372,-1.4323956977199445e-06
7.5,0.7,0.07038382,0.07038064,0.18529022,0.85548138,0.85548138,-1.8828045671141046e-06
8.0,0.7,0.04382746,0.043840199999999996,0.13211294,0.9023954999999999,0.9023954999999999,-2.159734402006627e-06
8.5,0.7,0.025348379999999997,0.02534188,0.0707381,0.94989466,0.94989466,-1.8278960653681736e-06
9.0,0.7,0.0185477,0.01854654,0.00024844,0.99895596,0.99895596,-6.843668333550845e-08
9.5,0.7,0.017623,0.01762396,0.00025738000000000003,0.9994498,0.9994498,-7.957753876221912e-10
0.0,0.8,0.16945904,0.11328244000000001,-0.22821216,0.19999934,0.6809223200000001,-2.0594667031662314e-06
0.5,0.8,0.17032878,0.11425676,-0.22577111999999996,0.24207212,0.68315028,-0.0004996928307003779
1.0,0.8,0.13931896000000002,0.13238102000000002,-0.17309767999999998,0.28398784,0.6913745600000001,-0.0010118180602815773
1.5,0.8,0.17731378000000003,0.12196515999999999,-0.20683868,0.32552728,0.6987813399999999,-0.0014454074210829549
2.0,0.8,0.18354362,0.1285799,-0.19106024,0.36652586,0.70919748,-0.001853199335368396
2.5,0.8,0.06553186,0.06549526,0.0057954600000000005,0.57629006,0.79013968,-6.5457856029908426
3.0,0.8,0.0930168,0.0929921,0.009751760000000002,0.4686867600000001,0.7330713999999999,-8.847896337523355
3.5,0.8,0.09683748,0.09678228,0.01144352,0.50056992,0.73684142,-8.677862287090296
4.0,0.8,0.09859106000000001,0.09854832,0.012764880000000001,0.53329598,0.73211842,-8.245375654525258
4.5,0.8,0.11813906,0.11256387999999999,0.01691164,0.57031382,0.72206626,-6.319900649830182
5.0,0.8,0.21677114,0.20686284000000002,0.11935904,0.62109498,0.69768538,-0.691251126817949
5.5,0.8,0.1503185,0.15993854000000002,0.14078784,0.75077742,0.75295684,-0.0008579326073739731
6.0,0.8,0.18228076,0.18496448,0.26193626000000003,0.7139914,0.7139914,-0.00021726259632861067
6.5,0.8,0.13925917999999998,0.14135309999999998,0.24008195999999998,0.7602821599999999,0.7602821599999999,-0.0001619538195627055
7.0,0.8,0.10559456,0.10559044,0.23171228,0.8069166600000001,0.8069166600000001,-1.393402703726457e-06
7.5,0.8,0.0719659,0.07197118,0.18715679999999998,0.85387028,0.85387028,-1.7228537142020443e-06
8.0,0.8,0.045448680000000005,0.045452339999999994,0.13371472,0.9011857400000001,0.9011857400000001,-1.8867834440522153e-06
8.5,0.8,0.02726912,0.027268380000000002,0.07179548,0.9491678800000001,0.9491678800000001,-1.7698044620717533e-06
9.0,0.8,0.021191400000000003,0.021192079999999995,0.00032982000000000004,0.9989139,0.9989139,-3.6605667830620804e-08
9.5,0.8,0.0201349,0.02013418,0.00033618000000000005,0.99939784,0.99939784,-3.978876938110956e-09
0.0,0.9,0.17957332,0.12170171999999999,-0.22300733999999997,0.20000010000000001,0.67704784,2.7056363179154414e-08
0.5,0.9,0.18040506,0.12268821999999999,-0.22049572,0.24216976000000004,0.67882026,-0.0004773458662651714
1.0,0.9,0.18289014,0.12561342,-0.21307184,0.284169,0.68547272,-0.0009417261641398146
1.5,0.9,0.18703688000000002,0.13042816,-0.20101581999999998,0.32581594,0.69486828,-0.0013735990374300912
2.0,0.9,0.19283394,0.13697538,-0.18479578,0.36690722000000003,0.7056098399999999,-0.0017632743292409262
2.5,0.9,0.07315066,0.07309178,0.007202700000000001,0.5765587400000001,0.7906345800000001,-6.4943711066689165
3.0,0.9,0.1033598,0.10332750000000002,0.012049380000000002,0.46894171999999995,0.7343373,-8.782437693174476
3.5,0.9,0.10710267999999998,0.10700904,0.014037879999999999,0.50071776,0.73763408,-8.617969743823988
4.0,0.9,0.1194416,0.11654924,0.01594332,0.5337031,0.7336659400000001,-7.515459968519126
4.5,0.9,0.16392364,0.1732903,0.038975720000000005,0.5729183200000001,0.72392664,-3.6113450267221383
5.0,0.9,0.23735018000000002,0.23724222,0.16323066000000003,0.62054774,0.69937224,-0.27451624416298753
5.5,0.9,0.15391032,0.16276582,0.14579902,0.74908674,0.7525842199999999,-0.0010270611378314803
6.0,0.9,0.1780817,0.18300626,0.23849868000000002,0.7115098799999999,0.7115098799999999,-0.0005034966370532119
6.5,0.9,0.14750308,0.14750432,0.26786718,0.75801242,0.75801242,-8.140782215375018e-07
7.0,0.9,0.10737254,0.10738174,0.23356909999999997,0.80494194,0.80494194,-1.2708532940326397e-06
7.5,0.9,0.07353084,0.07353206,0.18901373999999999,0.85225554,0.85225554,-1.7419523235049767e-06
8.0,0.9,0.047026040000000005,0.04703336,0.13530096,0.89998264,0.89998264,-1.8485862254463504e-06
8.5,0.9,0.029166039999999997,0.02915432,0.0728124,0.9484704799999999,0.9484704799999999,-1.7538889543193096e-06
9.0,0.9,0.023833479999999997,0.02383328,0.00042309999999999993,0.9988651799999999,0.9988651799999999,-3.899299399348738e-08
9.5,0.9,0.02264296,0.0226443,0.00042535999999999995,0.99933896,0.99933896,-4.7746523257331485e-09
0.0,1.0,0.18813504,0.12921301999999998,-0.21791866,0.20000046,0.67248018,-1.0464446347231817e-06
0.5,1.0,0.18892964,0.13020768,-0.21534883999999996,0.24226489999999998,0.6751753,-0.0004543248800766491
1.0,1.0,0.19130507999999996,0.13315017999999998,-0.20772982000000004,0.28435953999999997,0.68155488,-0.0009012267673375585
1.5,1.0,0.19523378,0.13795806,-0.1953685,0.32609716000000005,0.6907665599999999,-0.001313442397002792
2.0,1.0,0.20063824000000002,0.14442899999999997,-0.17875802,0.36727066,0.70247292,-0.0016851984186351497
2.5,1.0,0.08067922,0.08062938,0.0087131,0.57684216,0.7911811200000001,-6.436209418638333
3.0,1.0,0.11342996000000001,0.11341383999999999,0.0145092,0.46919326000000006,0.73482934,-8.709293544033438
3.5,1.0,0.14858312,0.14063686,0.01467482,0.50179448,0.74369872,-6.433349033451213
4.0,1.0,0.16104752,0.14999148,0.021598620000000002,0.5348491599999999,0.73716544,-5.443015209654984
4.5,1.0,0.19376734,0.20216251999999998,0.05549686,0.57366442,0.72508588,-2.536373945199724
5.0,1.0,0.25898148,0.26826447999999997,0.21934325999999998,0.6195901,0.7021305,-0.0015546116775263482
5.5,1.0,0.15723262,0.16544856000000002,0.15003092,0.74739104,0.7526235,-0.0012227247985892493
6.0,1.0,0.19499075999999999,0.19500151999999998,0.29128075999999997,0.70915162,0.70915162,-3.5014117055376425e-07
6.5,1.0,0.14967688,0.14969212,0.26940448000000006,0.75571678,0.75571678,-5.960357653290213e-07
7.0,1.0,0.10917356,0.10915384000000002,0.23541642000000002,0.8029500799999999,0.8029500799999999,-1.072705222514714e-06
7.5,1.0,0.07506472,0.0750835,0.19086332,0.8506343000000001,0.8506343000000001,-1.4769591194267873e-06
8.0,1.0,0.04856964,0.04858084,0.1368721,0.8987883,0.8987883,-1.7244452649772889e-06
8.5,1.0,0.03101984,0.031016919999999996,0.073783,0.9478011000000001,0.9478011000000001,-1.66317056013038e-06
9.0,1.0,0.02647198,0.02647134,0.0005281200000000001,0.9988079400000001,0.9988079400000001,-4.933807403257587e-08
9.5,1.0,0.025149460000000002,0.02514808,0.00052482,0.99927334,0.99927334,-2.387326162866574e-09
0.0,1.1,0.19541504,0.13595037999999998,-0.21298142000000003,0.20000047999999998,0.6697137599999999,-3.342256628013203e-06
0.5,1.1,0.19617679999999998,0.13695286,-0.21035256000000002,0.24235933999999998,0.67137504,-0.00043978367641862875
1.0,1.1,0.19845982,0.13990606,-0.20255414000000002,0.28454598,0.67817276,-0.000862004590032436
1.5,1.1,0.20219716000000001,0.14470014,-0.18990954,0.32637028,0.68759686,-0.0012568022880133944
2.0,1.1,0.20908746000000003,0.16010342,-0.1693284,0.3688335,0.69792832,-0.0008847303435521503
2.5,1.1,0.1647112,0.14763016,-0.09903309999999999,0.56054502,0.78367918,0.00021758329380982245
3.0,1.1,0.1632111,0.15358026,0.008521459999999998,0.46988460000000004,0.74186584,-5.770914605343154
3.5,1.1,0.17459478,0.16966526,0.021037499999999997,0.5025761,0.74887472,-5.140848621239563
4.0,1.1,0.20141660000000003,0.21097254,0.04496694,0.5366699199999999,0.74409348,-3.0771623604607856
4.5,1.1,0.27423751999999996,0.26502524,0.14221782,0.57647036,0.73538088,-0.3069353352920018
5.0,1.1,0.25345256000000005,0.265007,0.19919578,0.61731338,0.7033118199999999,-0.0024610070060065124
5.5,1.1,0.16817866,0.17330068,0.17732663999999998,0.7457706,0.7518875599999999,-0.0009633107757536788
6.0,1.1,0.19757596,0.19758309999999998,0.29215191999999995,0.7066418,0.7066418,-2.220213331465914e-07
6.5,1.1,0.15188861999999997,0.15188874,0.27091644000000004,0.7533976,0.7533976,-6.525358178501968e-07
7.0,1.1,0.1109572,0.11095360000000001,0.23725686,0.80093856,0.80093856,-8.833106802606323e-07
7.5,1.1,0.07659226,0.07660481999999999,0.19271022,0.84900466,0.84900466,-1.4037477837655456e-06
8.0,1.1,0.050085859999999996,0.05008564,0.13842569999999998,0.8976023399999999,0.8976023399999999,-1.7117128587753336e-06
8.5,1.1,0.03283806,0.0328524,0.07471702,0.9471574799999999,0.9471574799999999,-1.6353184215636033e-06
9.0,1.1,0.02910824,0.0291082,0.00064798,0.99874394,0.99874394,-5.3316950970686825e-08
9.5,1.1,0.0276511,0.02765082,0.0006344199999999999,0.9992007199999999,0.9992007199999999,-3.183101550488765e-09
0.0,1.2,0.20163882000000002,0.14203534,-0.20821118,0.1999991,0.66548518,-7.94183836846947e-07
0.5,1.2,0.20238296,0.14304069999999997,-0.20551632,0.24245334000000002,0.6681231,-0.00042446977485922736
1.0,1.2,0.20458692000000003,0.14600755999999998,-0.1975497,0.28472792,0.67469468,-0.0008290411861509618
1.5,1.2,0.20816284000000002,0.15079179999999998,-0.18464994,0.32663488,0.6845405,-0.001201900948245952
2.0,1.2,0.21608558000000003,0.17469316,-0.15945466,0.3704039,0.69513852,8.009638431494873e-05
2.5,1.2,0.16822502,0.15147371999999998,-0.09344502000000002,0.56084796,0.7826027200000001,0.0006213334649015307
3.0,1.2,0.1784419,0.1737978,0.01359332,0.47016571999999995,0.74473288,-5.165766047606467
3.5,1.2,0.20903407999999998,0.21769484,0.0369763,0.5039879999999999,0.7586051599999999,-3.2618280862556857
4.0,1.2,0.2929926,0.29171532,0.13909474,0.54071614,0.7715408,-0.6518500289662242
4.5,1.2,0.28424794000000003,0.28965508,0.17413602,0.57571712,0.74166082,-0.1537422865491678
